ORDER_ID,DATE,TIME,MENU_ITEM,MENU_CATEGORY,TEMP,SAUCE,MENU_PRICE,DAY_OF_WEEK,DAY_TYPE,QUANTITY
135081,2023-03-07,DINNER,T-BONE,MAIN,MR,PEPPER,49.0,Tuesday,WEEKDAY,1
135081,2023-03-07,DINNER,SIRLOIN ON BONE,MAIN,MR,PEPPER,39.0,Tuesday,WEEKDAY,1
135081,2023-03-07,DINNER,CHARCUTERIE,STARTER,Not Applicable,Not Applicable,21.0,Tuesday,WEEKDAY,1
135081,2023-03-07,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
140084,2023-03-07,DINNER,RIBEYE,MAIN,MR,PEPPER,47.0,Tuesday,WEEKDAY,1
140084,2023-03-07,DINNER,T-BONE,MAIN,MR,PEPPER,49.0,Tuesday,WEEKDAY,1
140084,2023-03-07,DINNER,SCALLOPS,STARTER,Not Applicable,Not Applicable,18.0,Tuesday,WEEKDAY,1
140084,2023-03-07,DINNER,CRAWNFISH,STARTER,Not Applicable,Not Applicable,14.0,Tuesday,WEEKDAY,1
140084,2023-03-07,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
140084,2023-03-07,DINNER,MASH,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
145087,2023-03-07,DINNER,FILLET,MAIN,MR,GARLIC BUTTER,44.0,Tuesday,WEEKDAY,1
145087,2023-03-07,DINNER,RIBEYE ON BONE,MAIN,MR,RED WINE JUS,60.0,Tuesday,WEEKDAY,1
145087,2023-03-07,DINNER,SOUP,STARTER,Not Applicable,Not Applicable,8.0,Tuesday,WEEKDAY,1
145087,2023-03-07,DINNER,BROCCOLI,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Tuesday,WEEKDAY,1
145087,2023-03-07,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
145087,2023-03-07,DINNER,MASH,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
150090,2023-03-07,DINNER,MEDALLIONS,MAIN,WD,NON_P,32.0,Tuesday,WEEKDAY,1
150090,2023-03-07,DINNER,RIBEYE,MAIN,R,PEPPER,47.0,Tuesday,WEEKDAY,1
150090,2023-03-07,DINNER,CHARCUTERIE,STARTER,Not Applicable,Not Applicable,21.0,Tuesday,WEEKDAY,1
150090,2023-03-07,DINNER,CHIPS,EXTRA_SIDE,Not Applicable,Not Applicable,5.0,Tuesday,WEEKDAY,1
150090,2023-03-07,DINNER,NON_P,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
150090,2023-03-07,DINNER,SALAD,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
155093,2023-03-07,DINNER,RIBEYE,MAIN,MR,PEPPER,47.0,Tuesday,WEEKDAY,4
155093,2023-03-07,DINNER,RIBEYE,MAIN,MW,RED WINE JUS,47.0,Tuesday,WEEKDAY,4
155093,2023-03-07,DINNER,RIBEYE,MAIN,M,PEPPER,47.0,Tuesday,WEEKDAY,4
155093,2023-03-07,DINNER,FILLET,MAIN,M,GARLIC BUTTER,44.0,Tuesday,WEEKDAY,1
155093,2023-03-07,DINNER,RIBEYE ON BONE,MAIN,M,PEPPER,60.0,Tuesday,WEEKDAY,1
155093,2023-03-07,DINNER,RIBEYE,MAIN,R,BEARNAISE,47.0,Tuesday,WEEKDAY,4
155093,2023-03-07,DINNER,SUPREME CHICKEN,MAIN,NON_P,PEPPER,23.0,Tuesday,WEEKDAY,1
155093,2023-03-07,DINNER,SALAD,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
155093,2023-03-07,DINNER,CAJUN ONIONS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
155093,2023-03-07,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
155093,2023-03-07,DINNER,MASH,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
155093,2023-03-07,DINNER,BROCCOLI,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
155093,2023-03-07,DINNER,SPINACH,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
160096,2023-03-07,DINNER,RIBEYE ON BONE,MAIN,MR,RED WINE JUS,60.0,Tuesday,WEEKDAY,1
160096,2023-03-07,DINNER,CHATEAUBRIAND,MAIN,MR,INCLUDED,98.0,Tuesday,WEEKDAY,1
160096,2023-03-07,DINNER,POTATO GRATIN,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Tuesday,WEEKDAY,1
160096,2023-03-07,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
160096,2023-03-07,DINNER,INCLUDED,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
165099,2023-03-07,DINNER,SIRLOIN,MAIN,M,PEPPER,42.0,Tuesday,WEEKDAY,2
165099,2023-03-07,DINNER,SIRLOIN,MAIN,MW,PEPPER,42.0,Tuesday,WEEKDAY,2
165099,2023-03-07,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
170102,2023-03-07,DINNER,RIBEYE,MAIN,MR,PEPPER,47.0,Tuesday,WEEKDAY,2
170102,2023-03-07,DINNER,SIRLOIN,MAIN,MR,GARLIC BUTTER,42.0,Tuesday,WEEKDAY,3
170102,2023-03-07,DINNER,FILLET,MAIN,M,GARLIC BUTTER,44.0,Tuesday,WEEKDAY,1
170102,2023-03-07,DINNER,SIRLOIN,MAIN,MR,PEPPER,42.0,Tuesday,WEEKDAY,3
170102,2023-03-07,DINNER,SIRLOIN,MAIN,M,PEPPER,42.0,Tuesday,WEEKDAY,3
170102,2023-03-07,DINNER,RIBEYE,MAIN,M,GARLIC BUTTER,47.0,Tuesday,WEEKDAY,2
170102,2023-03-07,DINNER,MACKEREL,STARTER,Not Applicable,Not Applicable,16.0,Tuesday,WEEKDAY,1
170102,2023-03-07,DINNER,CAESAR SALAD,STARTER,Not Applicable,Not Applicable,10.0,Tuesday,WEEKDAY,1
170102,2023-03-07,DINNER,GOAT CHEESE,STARTER,Not Applicable,Not Applicable,14.0,Tuesday,WEEKDAY,1
170102,2023-03-07,DINNER,SOUP,STARTER,Not Applicable,Not Applicable,8.0,Tuesday,WEEKDAY,1
170102,2023-03-07,DINNER,TRUFFLE EGG,EXTRA_SIDE,Not Applicable,Not Applicable,4.5,Tuesday,WEEKDAY,1
170102,2023-03-07,DINNER,CARROTS,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Tuesday,WEEKDAY,1
170102,2023-03-07,DINNER,SPINACH,EXTRA_SIDE,Not Applicable,Not Applicable,6.0,Tuesday,WEEKDAY,1
170102,2023-03-07,DINNER,ONION RINGS,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Tuesday,WEEKDAY,1
170102,2023-03-07,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
170102,2023-03-07,DINNER,SALAD,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
175105,2023-03-07,DINNER,RIBEYE ON BONE,MAIN,MW,RED WINE JUS,60.0,Tuesday,WEEKDAY,3
175105,2023-03-07,DINNER,RIBEYE ON BONE,MAIN,MR,PEPPER,60.0,Tuesday,WEEKDAY,3
175105,2023-03-07,DINNER,RIBEYE ON BONE,MAIN,MR,RED WINE JUS,60.0,Tuesday,WEEKDAY,3
175105,2023-03-07,DINNER,OYSTERS,STARTER,Not Applicable,Not Applicable,18.0,Tuesday,WEEKDAY,1
175105,2023-03-07,DINNER,LAMBKIDNEY,STARTER,Not Applicable,Not Applicable,10.0,Tuesday,WEEKDAY,1
175105,2023-03-07,DINNER,TRUFFLE EGG,EXTRA_SIDE,Not Applicable,Not Applicable,4.5,Tuesday,WEEKDAY,1
175105,2023-03-07,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
180108,2023-03-07,DINNER,FILLET,MAIN,MR,PEPPER,44.0,Tuesday,WEEKDAY,1
180108,2023-03-07,DINNER,CAESAR SALAD,STARTER,Not Applicable,Not Applicable,10.0,Tuesday,WEEKDAY,1
180108,2023-03-07,DINNER,GREEN BEANS,EXTRA_SIDE,Not Applicable,Not Applicable,6.0,Tuesday,WEEKDAY,1
180108,2023-03-07,DINNER,MASH,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
185111,2023-03-07,DINNER,CHATEAUBRIAND,MAIN,M,INCLUDED,98.0,Tuesday,WEEKDAY,1
185111,2023-03-07,DINNER,OYSTERS,STARTER,Not Applicable,Not Applicable,18.0,Tuesday,WEEKDAY,1
185111,2023-03-07,DINNER,LAMBKIDNEY,STARTER,Not Applicable,Not Applicable,10.0,Tuesday,WEEKDAY,1
185111,2023-03-07,DINNER,INCLUDED,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
190114,2023-03-07,DINNER,FILLET,MAIN,M,PEPPER,44.0,Tuesday,WEEKDAY,2
190114,2023-03-07,DINNER,FILLET,MAIN,MR,PEPPER,44.0,Tuesday,WEEKDAY,2
190114,2023-03-07,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
195117,2023-03-07,DINNER,FILLET,MAIN,MR,GARLIC BUTTER,44.0,Tuesday,WEEKDAY,1
195117,2023-03-07,DINNER,T-BONE,MAIN,MR,RED WINE JUS,49.0,Tuesday,WEEKDAY,1
195117,2023-03-07,DINNER,RIBEYE,MAIN,M,BEARNAISE,47.0,Tuesday,WEEKDAY,1
195117,2023-03-07,DINNER,SPINACH,EXTRA_SIDE,Not Applicable,Not Applicable,6.0,Tuesday,WEEKDAY,1
195117,2023-03-07,DINNER,MASH,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
195117,2023-03-07,DINNER,SALAD,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
200120,2023-03-07,DINNER,RIBEYE ON BONE,MAIN,WD,GARLIC BUTTER,60.0,Tuesday,WEEKDAY,1
200120,2023-03-07,DINNER,RIBEYE,MAIN,M,PEPPER,47.0,Tuesday,WEEKDAY,1
200120,2023-03-07,DINNER,SOUP,STARTER,Not Applicable,Not Applicable,8.0,Tuesday,WEEKDAY,1
200120,2023-03-07,DINNER,CAESAR SALAD,STARTER,Not Applicable,Not Applicable,10.0,Tuesday,WEEKDAY,1
200120,2023-03-07,DINNER,BROCCOLI,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Tuesday,WEEKDAY,1
200120,2023-03-07,DINNER,POTATO GRATIN,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
200120,2023-03-07,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
205123,2023-03-07,DINNER,CHATEAUBRIAND,MAIN,M,INCLUDED,98.0,Tuesday,WEEKDAY,1
205123,2023-03-07,DINNER,RIBEYE,MAIN,MR,GARLIC BUTTER,47.0,Tuesday,WEEKDAY,1
205123,2023-03-07,DINNER,CAESAR SALAD,STARTER,Not Applicable,Not Applicable,10.0,Tuesday,WEEKDAY,1
205123,2023-03-07,DINNER,RIB NUGGET,STARTER,Not Applicable,Not Applicable,12.0,Tuesday,WEEKDAY,1
205123,2023-03-07,DINNER,TRUFFLE EGG,EXTRA_SIDE,Not Applicable,Not Applicable,4.5,Tuesday,WEEKDAY,1
205123,2023-03-07,DINNER,INCLUDED,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
205123,2023-03-07,DINNER,POTATO GRATIN,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
210126,2023-03-07,DINNER,PORTERHOUSE,MAIN,M,INCLUDED,98.0,Tuesday,WEEKDAY,1
210126,2023-03-07,DINNER,MEDALLIONS,MAIN,M,NON_P,32.0,Tuesday,WEEKDAY,1
210126,2023-03-07,DINNER,RIB NUGGET,STARTER,Not Applicable,Not Applicable,12.0,Tuesday,WEEKDAY,1
210126,2023-03-07,DINNER,GOAT CHEESE,STARTER,Not Applicable,Not Applicable,14.0,Tuesday,WEEKDAY,1
210126,2023-03-07,DINNER,SPINACH,EXTRA_SIDE,Not Applicable,Not Applicable,6.0,Tuesday,WEEKDAY,1
210126,2023-03-07,DINNER,INCLUDED,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
210126,2023-03-07,DINNER,NON_P,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Tuesday,WEEKDAY,1
672336,2023-03-08,DINNER,PORTERHOUSE,MAIN,MW,INCLUDED,98.0,Wednesday,WEEKDAY,1
672336,2023-03-08,DINNER,RIB NUGGET,STARTER,Not Applicable,Not Applicable,12.0,Wednesday,WEEKDAY,1
672336,2023-03-08,DINNER,ONION RINGS,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Wednesday,WEEKDAY,1
672336,2023-03-08,DINNER,INCLUDED,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
678339,2023-03-08,DINNER,SIRLOIN,MAIN,M,PEPPER,42.0,Wednesday,WEEKDAY,1
678339,2023-03-08,DINNER,RIBEYE,MAIN,MR,RED WINE JUS,47.0,Wednesday,WEEKDAY,1
678339,2023-03-08,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
678339,2023-03-08,DINNER,MASH,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
684342,2023-03-08,DINNER,RIBEYE,MAIN,M,BEARNAISE,47.0,Wednesday,WEEKDAY,4
684342,2023-03-08,DINNER,RIBEYE,MAIN,M,GARLIC BUTTER,47.0,Wednesday,WEEKDAY,4
684342,2023-03-08,DINNER,HALIBUT,MAIN,NON_P,NON_P,24.0,Wednesday,WEEKDAY,1
684342,2023-03-08,DINNER,FILLET,MAIN,WD,GARLIC BUTTER,44.0,Wednesday,WEEKDAY,3
684342,2023-03-08,DINNER,RIBEYE,MAIN,MR,PEPPER,47.0,Wednesday,WEEKDAY,4
684342,2023-03-08,DINNER,SIRLOIN,MAIN,M,PEPPER,42.0,Wednesday,WEEKDAY,1
684342,2023-03-08,DINNER,FILLET,MAIN,MR,PEPPER,44.0,Wednesday,WEEKDAY,3
684342,2023-03-08,DINNER,RIBEYE,MAIN,MR,BEARNAISE,47.0,Wednesday,WEEKDAY,4
684342,2023-03-08,DINNER,FILLET,MAIN,R,BEARNAISE,44.0,Wednesday,WEEKDAY,3
684342,2023-03-08,DINNER,ONION RINGS,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Wednesday,WEEKDAY,1
684342,2023-03-08,DINNER,GREEN BEANS,EXTRA_SIDE,Not Applicable,Not Applicable,6.0,Wednesday,WEEKDAY,1
684342,2023-03-08,DINNER,TRUFFLE EGG,EXTRA_SIDE,Not Applicable,Not Applicable,4.5,Wednesday,WEEKDAY,1
684342,2023-03-08,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
684342,2023-03-08,DINNER,MASH,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
684342,2023-03-08,DINNER,SALAD,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
690345,2023-03-08,DINNER,CHATEAUBRIAND,MAIN,MR,INCLUDED,98.0,Wednesday,WEEKDAY,1
690345,2023-03-08,DINNER,RIBEYE,MAIN,MR,BEARNAISE,47.0,Wednesday,WEEKDAY,1
690345,2023-03-08,DINNER,ONION RINGS,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Wednesday,WEEKDAY,1
690345,2023-03-08,DINNER,INCLUDED,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
690345,2023-03-08,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
696348,2023-03-08,DINNER,CHATEAUBRIAND,MAIN,R,INCLUDED,98.0,Wednesday,WEEKDAY,1
696348,2023-03-08,DINNER,RIBEYE,MAIN,MR,PEPPER,47.0,Wednesday,WEEKDAY,1
696348,2023-03-08,DINNER,SPINACH,EXTRA_SIDE,Not Applicable,Not Applicable,6.0,Wednesday,WEEKDAY,1
696348,2023-03-08,DINNER,INCLUDED,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
696348,2023-03-08,DINNER,MASH,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
702351,2023-03-08,DINNER,FILLET,MAIN,M,PEPPER,44.0,Wednesday,WEEKDAY,2
702351,2023-03-08,DINNER,RIBEYE,MAIN,MR,NO SAUCE,47.0,Wednesday,WEEKDAY,2
702351,2023-03-08,DINNER,SIRLOIN,MAIN,MR,GARLIC BUTTER,42.0,Wednesday,WEEKDAY,1
702351,2023-03-08,DINNER,FILLET,MAIN,MR,PEPPER,44.0,Wednesday,WEEKDAY,2
702351,2023-03-08,DINNER,RIBEYE,MAIN,MR,RED WINE JUS,47.0,Wednesday,WEEKDAY,2
702351,2023-03-08,DINNER,ONION RINGS,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Wednesday,WEEKDAY,1
702351,2023-03-08,DINNER,BROCCOLI,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Wednesday,WEEKDAY,1
702351,2023-03-08,DINNER,SALAD,EXTRA_SIDE,Not Applicable,Not Applicable,5.0,Wednesday,WEEKDAY,1
702351,2023-03-08,DINNER,MASH,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
702351,2023-03-08,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
708354,2023-03-08,DINNER,RIBEYE,MAIN,M,BEARNAISE,47.0,Wednesday,WEEKDAY,3
708354,2023-03-08,DINNER,RIBEYE,MAIN,MW,PEPPER,47.0,Wednesday,WEEKDAY,3
708354,2023-03-08,DINNER,RIBEYE,MAIN,MW,BEARNAISE,47.0,Wednesday,WEEKDAY,3
708354,2023-03-08,DINNER,SPINACH,EXTRA_SIDE,Not Applicable,Not Applicable,6.0,Wednesday,WEEKDAY,1
708354,2023-03-08,DINNER,ONIONS,EXTRA_SIDE,Not Applicable,Not Applicable,5.0,Wednesday,WEEKDAY,1
708354,2023-03-08,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
708354,2023-03-08,DINNER,MASH,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
714357,2023-03-08,DINNER,FILLET,MAIN,MR,PEPPER,44.0,Wednesday,WEEKDAY,2
714357,2023-03-08,DINNER,FILLET,MAIN,MR,GARLIC BUTTER,44.0,Wednesday,WEEKDAY,2
714357,2023-03-08,DINNER,SPINACH,EXTRA_SIDE,Not Applicable,Not Applicable,6.0,Wednesday,WEEKDAY,1
714357,2023-03-08,DINNER,MASH,EXTRA_SIDE,Not Applicable,Not Applicable,4.0,Wednesday,WEEKDAY,1
714357,2023-03-08,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
720360,2023-03-08,DINNER,RIBEYE,MAIN,WD,NO SAUCE,47.0,Wednesday,WEEKDAY,1
720360,2023-03-08,DINNER,T-BONE,MAIN,MR,PEPPER,49.0,Wednesday,WEEKDAY,1
720360,2023-03-08,DINNER,ONIONS,EXTRA_SIDE,Not Applicable,Not Applicable,5.0,Wednesday,WEEKDAY,1
720360,2023-03-08,DINNER,FOIE GRAS,EXTRA_SIDE,Not Applicable,Not Applicable,14.0,Wednesday,WEEKDAY,1
720360,2023-03-08,DINNER,POTATO GRATIN,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
720360,2023-03-08,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
726363,2023-03-08,DINNER,PORTERHOUSE,MAIN,MR,INCLUDED,98.0,Wednesday,WEEKDAY,1
726363,2023-03-08,DINNER,CHIPS,EXTRA_SIDE,Not Applicable,Not Applicable,5.0,Wednesday,WEEKDAY,1
726363,2023-03-08,DINNER,INCLUDED,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
732366,2023-03-08,DINNER,RIBEYE,MAIN,M,GARLIC BUTTER,47.0,Wednesday,WEEKDAY,3
732366,2023-03-08,DINNER,RIBEYE,MAIN,WD,PEPPER,47.0,Wednesday,WEEKDAY,3
732366,2023-03-08,DINNER,RIBEYE,MAIN,M,PEPPER,47.0,Wednesday,WEEKDAY,3
732366,2023-03-08,DINNER,FILLET,MAIN,M,PEPPER,44.0,Wednesday,WEEKDAY,4
732366,2023-03-08,DINNER,FILLET,MAIN,MW,BEARNAISE,44.0,Wednesday,WEEKDAY,4
732366,2023-03-08,DINNER,FILLET,MAIN,R,PEPPER,44.0,Wednesday,WEEKDAY,4
732366,2023-03-08,DINNER,FILLET,MAIN,WD,NO SAUCE,44.0,Wednesday,WEEKDAY,4
732366,2023-03-08,DINNER,HALIBUT,MAIN,NON_P,NON_P,24.0,Wednesday,WEEKDAY,1
732366,2023-03-08,DINNER,ONION RINGS,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Wednesday,WEEKDAY,1
732366,2023-03-08,DINNER,BROCCOLI,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Wednesday,WEEKDAY,1
732366,2023-03-08,DINNER,GREEN BEANS,EXTRA_SIDE,Not Applicable,Not Applicable,6.0,Wednesday,WEEKDAY,1
732366,2023-03-08,DINNER,CHIPS,EXTRA_SIDE,Not Applicable,Not Applicable,5.0,Wednesday,WEEKDAY,2
732366,2023-03-08,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,2
732366,2023-03-08,DINNER,MASH,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
732366,2023-03-08,DINNER,POTATO GRATIN,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
738369,2023-03-08,DINNER,FILLET,MAIN,M,PEPPER,44.0,Wednesday,WEEKDAY,1
738369,2023-03-08,DINNER,CHATEAUBRIAND,MAIN,MW,INCLUDED,98.0,Wednesday,WEEKDAY,1
738369,2023-03-08,DINNER,SPINACH,EXTRA_SIDE,Not Applicable,Not Applicable,6.0,Wednesday,WEEKDAY,1
738369,2023-03-08,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
738369,2023-03-08,DINNER,INCLUDED,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
744372,2023-03-08,DINNER,RIBEYE,MAIN,MR,BEARNAISE,47.0,Wednesday,WEEKDAY,2
744372,2023-03-08,DINNER,SIRLOIN ON BONE,MAIN,MR,RED WINE JUS,39.0,Wednesday,WEEKDAY,1
744372,2023-03-08,DINNER,FILLET,MAIN,R,RED WINE JUS,44.0,Wednesday,WEEKDAY,1
744372,2023-03-08,DINNER,RIBEYE,MAIN,MR,GARLIC BUTTER,47.0,Wednesday,WEEKDAY,2
744372,2023-03-08,DINNER,BROCCOLI,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Wednesday,WEEKDAY,1
744372,2023-03-08,DINNER,FOIE GRAS,EXTRA_SIDE,Not Applicable,Not Applicable,14.0,Wednesday,WEEKDAY,1
744372,2023-03-08,DINNER,MASH,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
744372,2023-03-08,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
750375,2023-03-08,DINNER,SIRLOIN,MAIN,M,BEARNAISE,42.0,Wednesday,WEEKDAY,1
750375,2023-03-08,DINNER,FILLET,MAIN,MR,PEPPER,44.0,Wednesday,WEEKDAY,1
750375,2023-03-08,DINNER,SPINACH,EXTRA_SIDE,Not Applicable,Not Applicable,6.0,Wednesday,WEEKDAY,1
750375,2023-03-08,DINNER,ONIONS,EXTRA_SIDE,Not Applicable,Not Applicable,5.0,Wednesday,WEEKDAY,1
750375,2023-03-08,DINNER,BROCCOLI,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Wednesday,WEEKDAY,1
750375,2023-03-08,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
756378,2023-03-08,DINNER,CHATEAUBRIAND,MAIN,MW,INCLUDED,98.0,Wednesday,WEEKDAY,1
756378,2023-03-08,DINNER,CAESAR SALAD,STARTER,Not Applicable,Not Applicable,10.0,Wednesday,WEEKDAY,1
756378,2023-03-08,DINNER,SPINACH,EXTRA_SIDE,Not Applicable,Not Applicable,6.0,Wednesday,WEEKDAY,1
756378,2023-03-08,DINNER,INCLUDED,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
762381,2023-03-08,DINNER,RIBEYE,MAIN,MR,PEPPER,47.0,Wednesday,WEEKDAY,2
762381,2023-03-08,DINNER,RIBEYE,MAIN,MR,GARLIC BUTTER,47.0,Wednesday,WEEKDAY,2
762381,2023-03-08,DINNER,SPINACH,EXTRA_SIDE,Not Applicable,Not Applicable,6.0,Wednesday,WEEKDAY,1
762381,2023-03-08,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
768384,2023-03-08,DINNER,FILLET,MAIN,M,PEPPER,44.0,Wednesday,WEEKDAY,3
768384,2023-03-08,DINNER,FILLET,MAIN,MW,PEPPER,44.0,Wednesday,WEEKDAY,3
768384,2023-03-08,DINNER,FILLET,MAIN,R,PEPPER,44.0,Wednesday,WEEKDAY,3
768384,2023-03-08,DINNER,RIBEYE,MAIN,M,PEPPER,47.0,Wednesday,WEEKDAY,1
768384,2023-03-08,DINNER,ONION RINGS,EXTRA_SIDE,Not Applicable,Not Applicable,7.0,Wednesday,WEEKDAY,1
768384,2023-03-08,DINNER,GREEN BEANS,EXTRA_SIDE,Not Applicable,Not Applicable,6.0,Wednesday,WEEKDAY,1
768384,2023-03-08,DINNER,CHIPS,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
768384,2023-03-08,DINNER,SALAD,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
768384,2023-03-08,DINNER,MASH,MAIN_SIDES,Not Applicable,Not Applicable,0.0,Wednesday,WEEKDAY,1
774387,2023-03-08,DINNER,FILLET,MAIN,MW,BEARNAISE,44.0,Wednesday,WEEKDAY,4
774387,2023-03-08,DINNER,FILLET,MAIN,M,BEARNAISE,44.0,Wednesday,WEEKDAY,4
774387,2023-03-08,DINNER,CHATEAUBRIAND,MAIN,M,INCLUDED,98.0,Wednesday,WEEKDAY,1
774387,2023-03-08,DINNER,RIBEYE,MAIN,MR,GARLIC BUTTER,47.0,Wednesday,WEEKDAY,1
774387,2023-03-08,DINNER,FILLET,MAIN,MR,GARLIC BUTTER,44.0,Wednesday,WEEKDAY,4
